<TICKER>,<DTYYYYMMDD>,<DTYYYYMMDD2>,code,close
شاخص_كل6,13960716,20171008,IDXS,84564.90
شاخص_كل6,13960717,20171009,IDXS,84611.60
شاخص_كل6,13960718,20171010,IDXS,84734.40
شاخص_كل6,13960719,20171011,IDXS,84744.10
شاخص_كل6,13960722,20171014,IDXS,85263.60
شاخص_كل6,13960723,20171015,IDXS,85394.90
شاخص_كل6,13960724,20171016,IDXS,85590.70
شاخص_كل6,13960725,20171017,IDXS,85660.00
شاخص_كل6,13960726,20171018,IDXS,85768.00
شاخص_كل6,13960729,20171021,IDXS,86430.50
شاخص_كل6,13960730,20171022,IDXS,86480.20
شاخص_كل6,13960801,20171023,IDXS,86346.20
شاخص_كل6,13960802,20171024,IDXS,86529.20
شاخص_كل6,13960803,20171025,IDXS,86636.80
شاخص_كل6,13960806,20171028,IDXS,86935.40
شاخص_كل6,13960807,20171029,IDXS,87416.60
شاخص_كل6,13960808,20171030,IDXS,87477.20
شاخص_كل6,13960809,20171031,IDXS,87649.90
شاخص_كل6,13960810,20171101,IDXS,87844.90
شاخص_كل6,13960813,20171104,IDXS,87868.60
شاخص_كل6,13960814,20171105,IDXS,87905.10
شاخص_كل6,13960815,20171106,IDXS,87843.70
شاخص_كل6,13960816,20171107,IDXS,87883.10
شاخص_كل6,13960817,20171108,IDXS,87897.40
شاخص_كل6,13960820,20171111,IDXS,87795.20
شاخص_كل6,13960821,20171112,IDXS,87744.70
شاخص_كل6,13960822,20171113,IDXS,87832.50
شاخص_كل6,13960823,20171114,IDXS,87949.80
شاخص_كل6,13960824,20171115,IDXS,88005.90
شاخص_كل6,13960827,20171118,IDXS,88202.30
شاخص_كل6,13960829,20171120,IDXS,88261.20
شاخص_كل6,13960830,20171121,IDXS,88774.60
شاخص_كل6,13960901,20171122,IDXS,89339.10
شاخص_كل6,13960904,20171125,IDXS,90469.50
شاخص_كل6,13960905,20171126,IDXS,90655.50
شاخص_كل6,13960907,20171128,IDXS,91255.20
شاخص_كل6,13960908,20171129,IDXS,91152.20
شاخص_كل6,13960911,20171202,IDXS,91296.70
شاخص_كل6,13960912,20171203,IDXS,90951.80
شاخص_كل6,13960913,20171204,IDXS,90936.60
شاخص_كل6,13960914,20171205,IDXS,91092.20
شاخص_كل6,13960918,20171209,IDXS,91160.30
شاخص_كل6,13960919,20171210,IDXS,91198.90
شاخص_كل6,13960920,20171211,IDXS,91552.40
شاخص_كل6,13960921,20171212,IDXS,92628.90
شاخص_كل6,13960922,20171213,IDXS,93283.70
شاخص_كل6,13960923,20171214,IDXS,93283.60
شاخص_كل6,13960924,20171215,IDXS,93283.60
شاخص_كل6,13960925,20171216,IDXS,94606.40
شاخص_كل6,13960926,20171217,IDXS,95600.70
شاخص_كل6,13960927,20171218,IDXS,95477.40
شاخص_كل6,13960928,20171219,IDXS,95590.60
شاخص_كل6,13960929,20171220,IDXS,95508.60
شاخص_كل6,13961002,20171223,IDXS,96816.00
شاخص_كل6,13961003,20171224,IDXS,97529.30
شاخص_كل6,13961004,20171225,IDXS,98358.40
شاخص_كل6,13961005,20171226,IDXS,98152.70
شاخص_كل6,13961006,20171227,IDXS,97899.10
شاخص_كل6,13961009,20171230,IDXS,97211.40
شاخص_كل6,13961010,20171231,IDXS,95561.50
شاخص_كل6,13961011,20180101,IDXS,96207.90
شاخص_كل6,13961012,20180102,IDXS,96241.20
شاخص_كل6,13961013,20180103,IDXS,95929.40
شاخص_كل6,13961016,20180106,IDXS,96270.30
شاخص_كل6,13961017,20180107,IDXS,96234.50
شاخص_كل6,13961018,20180108,IDXS,96332.50
شاخص_كل6,13961019,20180109,IDXS,96149.20
شاخص_كل6,13961020,20180110,IDXS,96185.90
شاخص_كل6,13961023,20180113,IDXS,96627.50
شاخص_كل6,13961024,20180114,IDXS,97228.60
شاخص_كل6,13961025,20180115,IDXS,97944.00
شاخص_كل6,13961026,20180116,IDXS,98596.90
شاخص_كل6,13961027,20180117,IDXS,98923.50
شاخص_كل6,13961030,20180120,IDXS,98817.20
شاخص_كل6,13961101,20180121,IDXS,98221.00
شاخص_كل6,13961102,20180122,IDXS,98628.40
شاخص_كل6,13961103,20180123,IDXS,99224.70
شاخص_كل6,13961104,20180124,IDXS,99522.10
شاخص_كل6,13961107,20180127,IDXS,99355.50
شاخص_كل6,13961108,20180128,IDXS,99414.50
شاخص_كل6,13961109,20180129,IDXS,99046.10
شاخص_كل6,13961110,20180130,IDXS,98557.80
شاخص_كل6,13961111,20180131,IDXS,98133.50
شاخص_كل6,13961114,20180203,IDXS,97718.80
شاخص_كل6,13961115,20180204,IDXS,97808.10
شاخص_كل6,13961116,20180205,IDXS,98033.50
شاخص_كل6,13961117,20180206,IDXS,97927.50
شاخص_كل6,13961118,20180207,IDXS,98299.70
شاخص_كل6,13961121,20180210,IDXS,97782.70
شاخص_كل6,13961123,20180212,IDXS,97924.70
شاخص_كل6,13961124,20180213,IDXS,98103.30
شاخص_كل6,13961125,20180214,IDXS,98347.90
شاخص_كل6,13961128,20180217,IDXS,98429.60
شاخص_كل6,13961129,20180218,IDXS,98300.60
شاخص_كل6,13961130,20180219,IDXS,98148.50
شاخص_كل6,13961202,20180221,IDXS,98157.30
شاخص_كل6,13961205,20180224,IDXS,98176.90
شاخص_كل6,13961206,20180225,IDXS,98080.20
شاخص_كل6,13961207,20180226,IDXS,98098.50
شاخص_كل6,13961208,20180227,IDXS,98100.80
شاخص_كل6,13961209,20180228,IDXS,97961.70
شاخص_كل6,13961212,20180303,IDXS,97388.70
شاخص_كل6,13961213,20180304,IDXS,97354.30
شاخص_كل6,13961214,20180305,IDXS,97182.60
شاخص_كل6,13961215,20180306,IDXS,96991.00
شاخص_كل6,13961216,20180307,IDXS,96860.30
شاخص_كل6,13961219,20180310,IDXS,96594.50
شاخص_كل6,13961220,20180311,IDXS,96028.40
شاخص_كل6,13961221,20180312,IDXS,96194.40
شاخص_كل6,13961222,20180313,IDXS,96314.10
شاخص_كل6,13961223,20180314,IDXS,95525.90
شاخص_كل6,13961226,20180317,IDXS,95577.30
شاخص_كل6,13961227,20180318,IDXS,95819.60
شاخص_كل6,13961228,20180319,IDXS,96289.90
شاخص_كل6,13970105,20180325,IDXS,96425.90
شاخص_كل6,13970106,20180326,IDXS,96489.70
شاخص_كل6,13970107,20180327,IDXS,96596.60
شاخص_كل6,13970108,20180328,IDXS,96938.80
شاخص_كل6,13970114,20180403,IDXS,97086.10
شاخص_كل6,13970115,20180404,IDXS,97150.50
شاخص_كل6,13970118,20180407,IDXS,96779.80
شاخص_كل6,13970119,20180408,IDXS,96341.20
شاخص_كل6,13970120,20180409,IDXS,97120.70
شاخص_كل6,13970121,20180410,IDXS,96748.00
شاخص_كل6,13970122,20180411,IDXS,96287.00
شاخص_كل6,13970126,20180415,IDXS,95987.50
شاخص_كل6,13970127,20180416,IDXS,95506.20
شاخص_كل6,13970128,20180417,IDXS,95522.70
شاخص_كل6,13970129,20180418,IDXS,95523.80
شاخص_كل6,13970201,20180421,IDXS,95265.80
شاخص_كل6,13970202,20180422,IDXS,94494.20
شاخص_كل6,13970203,20180423,IDXS,94299.50
شاخص_كل6,13970204,20180424,IDXS,94576.30
شاخص_كل6,13970205,20180425,IDXS,94796.10
شاخص_كل6,13970208,20180428,IDXS,94284.40
شاخص_كل6,13970209,20180429,IDXS,93805.50
شاخص_كل6,13970210,20180430,IDXS,93586.90
شاخص_كل6,13970211,20180501,IDXS,93612.10
شاخص_كل6,13970215,20180505,IDXS,93100.60
شاخص_كل6,13970216,20180506,IDXS,92849.90
شاخص_كل6,13970217,20180507,IDXS,93165.90
شاخص_كل6,13970218,20180508,IDXS,93605.80
شاخص_كل6,13970219,20180509,IDXS,93691.10
شاخص_كل6,13970222,20180512,IDXS,93891.10
شاخص_كل6,13970223,20180513,IDXS,94165.80
شاخص_كل6,13970224,20180514,IDXS,94703.40
شاخص_كل6,13970225,20180515,IDXS,94905.90
شاخص_كل6,13970226,20180516,IDXS,94940.20
شاخص_كل6,13970229,20180519,IDXS,95103.10
شاخص_كل6,13970230,20180520,IDXS,95136.40
شاخص_كل6,13970231,20180521,IDXS,95227.40
شاخص_كل6,13970301,20180522,IDXS,95229.90
شاخص_كل6,13970302,20180523,IDXS,95445.00
شاخص_كل6,13970305,20180526,IDXS,95794.00
شاخص_كل6,13970306,20180527,IDXS,95626.00
شاخص_كل6,13970307,20180528,IDXS,95529.60
شاخص_كل6,13970308,20180529,IDXS,95409.60
شاخص_كل6,13970309,20180530,IDXS,95577.60
شاخص_كل6,13970312,20180602,IDXS,95951.90
شاخص_كل6,13970313,20180603,IDXS,95998.80
شاخص_كل6,13970319,20180609,IDXS,96077.10
شاخص_كل6,13970320,20180610,IDXS,95915.90
شاخص_كل6,13970321,20180611,IDXS,95847.40
شاخص_كل6,13970322,20180612,IDXS,96378.70
شاخص_كل6,13970323,20180613,IDXS,99146.20
شاخص_كل6,13970327,20180617,IDXS,102452.00
شاخص_كل6,13970328,20180618,IDXS,104533.50
شاخص_كل6,13970329,20180619,IDXS,106504.10
شاخص_كل6,13970330,20180620,IDXS,108872.90
شاخص_كل6,13970402,20180623,IDXS,109401.40
شاخص_كل6,13970403,20180624,IDXS,112061.30
شاخص_كل6,13970404,20180625,IDXS,115174.50
شاخص_كل6,13970405,20180626,IDXS,113527.70
شاخص_كل6,13970406,20180627,IDXS,111324.80
شاخص_كل6,13970409,20180630,IDXS,111528.20
شاخص_كل6,13970410,20180701,IDXS,108694.10
شاخص_كل6,13970411,20180702,IDXS,109937.10
شاخص_كل6,13970412,20180703,IDXS,112346.50
شاخص_كل6,13970413,20180704,IDXS,112490.00
شاخص_كل6,13970416,20180707,IDXS,111051.60
شاخص_كل6,13970417,20180708,IDXS,110851.40
شاخص_كل6,13970419,20180710,IDXS,110849.00
شاخص_كل6,13970420,20180711,IDXS,109505.10
شاخص_كل6,13970423,20180714,IDXS,108916.60
شاخص_كل6,13970424,20180715,IDXS,108072.30
شاخص_كل6,13970425,20180716,IDXS,108110.00
شاخص_كل6,13970426,20180717,IDXS,107780.60
شاخص_كل6,13970427,20180718,IDXS,107776.60
شاخص_كل6,13970430,20180721,IDXS,108295.50
شاخص_كل6,13970431,20180722,IDXS,108830.80
شاخص_كل6,13970501,20180723,IDXS,108658.90
شاخص_كل6,13970502,20180724,IDXS,108395.90
شاخص_كل6,13970503,20180725,IDXS,108800.10
شاخص_كل6,13970504,20180726,IDXS,108800.10
شاخص_كل6,13970505,20180727,IDXS,108800.10
شاخص_كل6,13970506,20180728,IDXS,111877.90
شاخص_كل6,13970507,20180729,IDXS,113852.30
شاخص_كل6,13970508,20180730,IDXS,116759.50
شاخص_كل6,13970509,20180731,IDXS,121173.50
شاخص_كل6,13970510,20180801,IDXS,123951.30
شاخص_كل6,13970513,20180804,IDXS,124353.70
شاخص_كل6,13970514,20180805,IDXS,128448.00
شاخص_كل6,13970515,20180806,IDXS,133646.20
شاخص_كل6,13970516,20180807,IDXS,133584.40
شاخص_كل6,13970517,20180808,IDXS,131521.60
شاخص_كل6,13970520,20180811,IDXS,129013.80
شاخص_كل6,13970521,20180812,IDXS,129901.90
شاخص_كل6,13970522,20180813,IDXS,128522.70
شاخص_كل6,13970523,20180814,IDXS,130927.70
شاخص_كل6,13970524,20180815,IDXS,130476.90
شاخص_كل6,13970527,20180818,IDXS,131535.80
شاخص_كل6,13970528,20180819,IDXS,134354.80
شاخص_كل6,13970529,20180820,IDXS,137072.90
شاخص_كل6,13970530,20180821,IDXS,136910.60
شاخص_كل6,13970603,20180825,IDXS,136343.40
شاخص_كل6,13970604,20180826,IDXS,138582.60
شاخص_كل6,13970605,20180827,IDXS,140309.20
شاخص_كل6,13970606,20180828,IDXS,136765.90
شاخص_كل6,13970607,20180829,IDXS,137472.40
شاخص_كل6,13970610,20180901,IDXS,136109.70
شاخص_كل6,13970611,20180902,IDXS,133676.10
شاخص_كل6,13970612,20180903,IDXS,135257.80
شاخص_كل6,13970613,20180904,IDXS,137983.80
شاخص_كل6,13970614,20180905,IDXS,137714.20
شاخص_كل6,13970617,20180908,IDXS,139628.70
شاخص_كل6,13970618,20180909,IDXS,142234.40
شاخص_كل6,13970619,20180910,IDXS,146998.70
شاخص_كل6,13970620,20180911,IDXS,148577.60
شاخص_كل6,13970621,20180912,IDXS,155061.10
شاخص_كل6,13970624,20180915,IDXS,158119.20
شاخص_كل6,13970625,20180916,IDXS,155710.20
شاخص_كل6,13970626,20180917,IDXS,158071.90
شاخص_كل6,13970627,20180918,IDXS,157328.70
شاخص_كل6,13970631,20180922,IDXS,160538.20
شاخص_كل6,13970701,20180923,IDXS,165072.10
شاخص_كل6,13970702,20180924,IDXS,168624.50
شاخص_كل6,13970703,20180925,IDXS,174618.20
شاخص_كل6,13970704,20180926,IDXS,180635.60
شاخص_كل6,13970707,20180929,IDXS,187406.10
شاخص_كل6,13970708,20180930,IDXS,195104.00
شاخص_كل6,13970709,20181001,IDXS,195480.20
شاخص_كل6,13970710,20181002,IDXS,188259.40
شاخص_كل6,13970711,20181003,IDXS,185559.30
شاخص_كل6,13970714,20181006,IDXS,184085.20
شاخص_كل6,13970715,20181007,IDXS,176419.40
شاخص_كل6,13970716,20181008,IDXS,175185.50
شاخص_كل6,13970717,20181009,IDXS,180847.60
شاخص_كل6,13970718,20181010,IDXS,181015.70
شاخص_كل6,13970721,20181013,IDXS,175033.00
شاخص_كل6,13970722,20181014,IDXS,174923.50
شاخص_كل6,13970723,20181015,IDXS,180601.50
شاخص_كل6,13970724,20181016,IDXS,182834.10
شاخص_كل6,13970725,20181017,IDXS,182929.10
شاخص_كل6,13970728,20181020,IDXS,188575.80
شاخص_كل6,13970729,20181021,IDXS,189438.00
شاخص_كل6,13970730,20181022,IDXS,187778.90
شاخص_كل6,13970801,20181023,IDXS,185318.70
شاخص_كل6,13970802,20181024,IDXS,181060.00
شاخص_كل6,13970805,20181027,IDXS,178841.30
شاخص_كل6,13970806,20181028,IDXS,180626.90
شاخص_كل6,13970807,20181029,IDXS,183219.50
شاخص_كل6,13970809,20181031,IDXS,183367.30
شاخص_كل6,13970812,20181103,IDXS,183448.80
شاخص_كل6,13970813,20181104,IDXS,182918.60
شاخص_كل6,13970814,20181105,IDXS,184159.80
شاخص_كل6,13970815,20181106,IDXS,185100.40
شاخص_كل6,13970819,20181110,IDXS,184231.10
شاخص_كل6,13970820,20181111,IDXS,180668.30
شاخص_كل6,13970821,20181112,IDXS,182211.70
شاخص_كل6,13970822,20181113,IDXS,183212.20
شاخص_كل6,13970823,20181114,IDXS,181994.30
شاخص_كل6,13970826,20181117,IDXS,178819.30
شاخص_كل6,13970827,20181118,IDXS,173557.70
شاخص_كل6,13970828,20181119,IDXS,175816.50
شاخص_كل6,13970829,20181120,IDXS,176458.70
شاخص_كل6,13970830,20181121,IDXS,175713.20
شاخص_كل6,13970903,20181124,IDXS,171252.90
شاخص_كل6,13970905,20181126,IDXS,166463.50
شاخص_كل6,13970906,20181127,IDXS,167199.80
شاخص_كل6,13970907,20181128,IDXS,163772.10
شاخص_كل6,13970910,20181201,IDXS,159853.80
شاخص_كل6,13970911,20181202,IDXS,163138.50
شاخص_كل6,13970912,20181203,IDXS,166304.40
شاخص_كل6,13970913,20181204,IDXS,165701.70
شاخص_كل6,13970914,20181205,IDXS,166860.10
شاخص_كل6,13970917,20181208,IDXS,167083.20
شاخص_كل6,13970918,20181209,IDXS,166891.20
شاخص_كل6,13970919,20181210,IDXS,166915.90
شاخص_كل6,13970920,20181211,IDXS,166235.00
شاخص_كل6,13970921,20181212,IDXS,165352.10
شاخص_كل6,13970924,20181215,IDXS,164485.90
شاخص_كل6,13970925,20181216,IDXS,161708.10
شاخص_كل6,13970926,20181217,IDXS,159749.90
شاخص_كل6,13970927,20181218,IDXS,159146.40
شاخص_كل6,13970928,20181219,IDXS,156083.20
شاخص_كل6,13971001,20181222,IDXS,154550.50
شاخص_كل6,13971002,20181223,IDXS,156693.80
شاخص_كل6,13971003,20181224,IDXS,157484.00
شاخص_كل6,13971004,20181225,IDXS,156950.30
شاخص_كل6,13971005,20181226,IDXS,158443.70
شاخص_كل6,13971008,20181229,IDXS,160774.00
شاخص_كل6,13971009,20181230,IDXS,161309.80
شاخص_كل6,13971010,20181231,IDXS,161405.30
شاخص_كل6,13971011,20190101,IDXS,161840.80
شاخص_كل6,13971012,20190102,IDXS,160898.90
شاخص_كل6,13971015,20190105,IDXS,161107.40
شاخص_كل6,13971016,20190106,IDXS,161275.80
شاخص_كل6,13971017,20190107,IDXS,162323.60
شاخص_كل6,13971018,20190108,IDXS,163967.20
شاخص_كل6,13971019,20190109,IDXS,164829.40
شاخص_كل6,13971022,20190112,IDXS,164929.90
شاخص_كل6,13971023,20190113,IDXS,164493.80
شاخص_كل6,13971024,20190114,IDXS,164696.40
شاخص_كل6,13971025,20190115,IDXS,165445.50
شاخص_كل6,13971026,20190116,IDXS,165595.00
شاخص_كل6,13971029,20190119,IDXS,166131.10
شاخص_كل6,13971030,20190120,IDXS,165575.10
شاخص_كل6,13971101,20190121,IDXS,161922.20
شاخص_كل6,13971102,20190122,IDXS,162805.70
شاخص_كل6,13971103,20190123,IDXS,162940.90
شاخص_كل6,13971106,20190126,IDXS,162477.50
شاخص_كل6,13971107,20190127,IDXS,160798.00
شاخص_كل6,13971108,20190128,IDXS,159818.20
شاخص_كل6,13971109,20190129,IDXS,160153.00
شاخص_كل6,13971110,20190130,IDXS,160294.90
شاخص_كل6,13971113,20190202,IDXS,159855.40
شاخص_كل6,13971114,20190203,IDXS,157355.40
شاخص_كل6,13971115,20190204,IDXS,158044.00
شاخص_كل6,13971116,20190205,IDXS,158395.00
شاخص_كل6,13971117,20190206,IDXS,158535.50
شاخص_كل6,13971121,20190210,IDXS,158467.70
شاخص_كل6,13971123,20190212,IDXS,157972.70
شاخص_كل6,13971124,20190213,IDXS,157311.10
شاخص_كل6,13971127,20190216,IDXS,157113.80
شاخص_كل6,13971128,20190217,IDXS,156155.10
شاخص_كل6,13971129,20190218,IDXS,156705.40
شاخص_كل6,13971130,20190219,IDXS,157387.40
شاخص_كل6,13971201,20190220,IDXS,159489.50
شاخص_كل6,13971204,20190223,IDXS,164267.80
شاخص_كل6,13971205,20190224,IDXS,166030.40
شاخص_كل6,13971206,20190225,IDXS,166793.60
شاخص_كل6,13971207,20190226,IDXS,164711.50
شاخص_كل6,13971208,20190227,IDXS,165294.70
شاخص_كل6,13971211,20190302,IDXS,164370.50
شاخص_كل6,13971212,20190303,IDXS,164443.10
شاخص_كل6,13971213,20190304,IDXS,164238.60
شاخص_كل6,13971214,20190305,IDXS,162593.50
شاخص_كل6,13971215,20190306,IDXS,162827.30
شاخص_كل6,13971218,20190309,IDXS,163007.40
شاخص_كل6,13971219,20190310,IDXS,164470.60
شاخص_كل6,13971220,20190311,IDXS,167371.30
شاخص_كل6,13971221,20190312,IDXS,167909.70
شاخص_كل6,13971222,20190313,IDXS,169115.50
شاخص_كل6,13971225,20190316,IDXS,171125.00
شاخص_كل6,13971226,20190317,IDXS,172522.70
شاخص_كل6,13971227,20190318,IDXS,175898.80
شاخص_كل6,13971228,20190319,IDXS,178659.00
شاخص_كل6,13980105,20190325,IDXS,179194.30
شاخص_كل6,13980106,20190326,IDXS,179766.30
شاخص_كل6,13980107,20190327,IDXS,181542.40
شاخص_كل6,13980110,20190330,IDXS,185358.00
شاخص_كل6,13980111,20190331,IDXS,185281.40
شاخص_كل6,13980117,20190406,IDXS,186535.40
شاخص_كل6,13980118,20190407,IDXS,188073.50
شاخص_كل6,13980119,20190408,IDXS,188592.70
شاخص_كل6,13980120,20190409,IDXS,190425.10
شاخص_كل6,13980121,20190410,IDXS,193978.50
شاخص_كل6,13980124,20190413,IDXS,195202.70
شاخص_كل6,13980125,20190414,IDXS,196084.20
شاخص_كل6,13980126,20190415,IDXS,201805.90
شاخص_كل6,13980127,20190416,IDXS,201890.80
شاخص_كل6,13980128,20190417,IDXS,199911.10
شاخص_كل6,13980131,20190420,IDXS,204375.70
شاخص_كل6,13980202,20190422,IDXS,204321.90
شاخص_كل6,13980203,20190423,IDXS,202857.40
شاخص_كل6,13980204,20190424,IDXS,203777.10
شاخص_كل6,13980207,20190427,IDXS,205287.60
شاخص_كل6,13980208,20190428,IDXS,209243.90
شاخص_كل6,13980209,20190429,IDXS,214867.50
شاخص_كل6,13980210,20190430,IDXS,216642.00
شاخص_كل6,13980211,20190501,IDXS,220109.00
شاخص_كل6,13980214,20190504,IDXS,224589.70
شاخص_كل6,13980215,20190505,IDXS,224057.30
شاخص_كل6,13980216,20190506,IDXS,215820.60
شاخص_كل6,13980217,20190507,IDXS,208197.10
شاخص_كل6,13980218,20190508,IDXS,211344.00
شاخص_كل6,13980221,20190511,IDXS,209155.00
شاخص_كل6,13980222,20190512,IDXS,204069.40
شاخص_كل6,13980223,20190513,IDXS,207751.70
شاخص_كل6,13980224,20190514,IDXS,211746.30
شاخص_كل6,13980225,20190515,IDXS,211017.90
شاخص_كل6,13980228,20190518,IDXS,212747.60
شاخص_كل6,13980229,20190519,IDXS,212851.50
شاخص_كل6,13980230,20190520,IDXS,211871.70
شاخص_كل6,13980231,20190521,IDXS,215091.80
شاخص_كل6,13980301,20190522,IDXS,215168.50
شاخص_كل6,13980304,20190525,IDXS,214314.30
شاخص_كل6,13980305,20190526,IDXS,217573.90
شاخص_كل6,13980307,20190528,IDXS,223253.80
شاخص_كل6,13980308,20190529,IDXS,224476.80
شاخص_كل6,13980311,20190601,IDXS,222387.40
شاخص_كل6,13980312,20190602,IDXS,224544.30
شاخص_كل6,13980313,20190603,IDXS,226983.40
شاخص_كل6,13980318,20190608,IDXS,226888.30
شاخص_كل6,13980319,20190609,IDXS,229808.90
شاخص_كل6,13980320,20190610,IDXS,230267.90
شاخص_كل6,13980321,20190611,IDXS,230617.70
شاخص_كل6,13980322,20190612,IDXS,233352.70
شاخص_كل6,13980325,20190615,IDXS,234167.70
شاخص_كل6,13980326,20190616,IDXS,238219.90
شاخص_كل6,13980327,20190617,IDXS,238160.70
شاخص_كل6,13980328,20190618,IDXS,237148.20
شاخص_كل6,13980329,20190619,IDXS,234879.40
شاخص_كل6,13980401,20190622,IDXS,233886.10
شاخص_كل6,13980402,20190623,IDXS,237459.90
شاخص_كل6,13980403,20190624,IDXS,242567.90
شاخص_كل6,13980404,20190625,IDXS,245098.70
شاخص_كل6,13980405,20190626,IDXS,248577.80
شاخص_كل6,13980409,20190630,IDXS,248532.90
شاخص_كل6,13980410,20190701,IDXS,247122.50
شاخص_كل6,13980411,20190702,IDXS,248276.00
شاخص_كل6,13980412,20190703,IDXS,248943.90
شاخص_كل6,13980415,20190706,IDXS,245445.80
شاخص_كل6,13980416,20190707,IDXS,246447.40
شاخص_كل6,13980417,20190708,IDXS,249252.80
شاخص_كل6,13980418,20190709,IDXS,248716.30
شاخص_كل6,13980419,20190710,IDXS,249622.10
شاخص_كل6,13980422,20190713,IDXS,250605.00
شاخص_كل6,13980423,20190714,IDXS,253577.80
شاخص_كل6,13980424,20190715,IDXS,253303.60
شاخص_كل6,13980425,20190716,IDXS,246268.10
شاخص_كل6,13980426,20190717,IDXS,246790.30
شاخص_كل6,13980429,20190720,IDXS,246437.30
شاخص_كل6,13980430,20190721,IDXS,249661.60
شاخص_كل6,13980431,20190722,IDXS,253056.90
شاخص_كل6,13980501,20190723,IDXS,251278.40
شاخص_كل6,13980502,20190724,IDXS,252864.70
شاخص_كل6,13980505,20190727,IDXS,252275.50
شاخص_كل6,13980506,20190728,IDXS,252324.60
شاخص_كل6,13980507,20190729,IDXS,252488.10
شاخص_كل6,13980508,20190730,IDXS,252898.10
شاخص_كل6,13980509,20190731,IDXS,254445.70
شاخص_كل6,13980512,20190803,IDXS,254453.80
شاخص_كل6,13980513,20190804,IDXS,255530.30
شاخص_كل6,13980514,20190805,IDXS,256698.20
شاخص_كل6,13980515,20190806,IDXS,255512.20
شاخص_كل6,13980516,20190807,IDXS,255163.30
شاخص_كل6,13980519,20190810,IDXS,255306.40
شاخص_كل6,13980520,20190811,IDXS,255876.10
شاخص_كل6,13980522,20190813,IDXS,257097.20
شاخص_كل6,13980523,20190814,IDXS,261391.50
شاخص_كل6,13980526,20190817,IDXS,261405.80
شاخص_كل6,13980527,20190818,IDXS,260992.00
شاخص_كل6,13980528,20190819,IDXS,262941.20
شاخص_كل6,13980530,20190821,IDXS,266127.20
شاخص_كل6,13980602,20190824,IDXS,269985.90
شاخص_كل6,13980603,20190825,IDXS,269225.30
شاخص_كل6,13980604,20190826,IDXS,274871.60
شاخص_كل6,13980605,20190827,IDXS,278469.90
شاخص_كل6,13980606,20190828,IDXS,278674.90
شاخص_كل6,13980609,20190831,IDXS,284139.20
شاخص_كل6,13980610,20190901,IDXS,286114.70
شاخص_كل6,13980611,20190902,IDXS,283062.70
شاخص_كل6,13980612,20190903,IDXS,285573.60
شاخص_كل6,13980613,20190904,IDXS,290178.40
شاخص_كل6,13980616,20190907,IDXS,294601.60
شاخص_كل6,13980617,20190908,IDXS,296731.80
شاخص_كل6,13980620,20190911,IDXS,299930.60
شاخص_كل6,13980623,20190914,IDXS,304460.10
شاخص_كل6,13980624,20190915,IDXS,302395.70
شاخص_كل6,13980625,20190916,IDXS,305917.20
شاخص_كل6,13980626,20190917,IDXS,302082.00
شاخص_كل6,13980627,20190918,IDXS,294166.70
شاخص_كل6,13980630,20190921,IDXS,297712.60
شاخص_كل6,13980631,20190922,IDXS,302103.50
شاخص_كل6,13980701,20190923,IDXS,311471.40
شاخص_كل6,13980702,20190924,IDXS,312206.50
شاخص_كل6,13980703,20190925,IDXS,314409.20
شاخص_كل6,13980706,20190928,IDXS,320023.90
شاخص_كل6,13980707,20190929,IDXS,318250.60
شاخص_كل6,13980708,20190930,IDXS,324705.90
شاخص_كل6,13980709,20191001,IDXS,326104.50
شاخص_كل6,13980710,20191002,IDXS,326117.00
شاخص_كل6,13980713,20191005,IDXS,327305.70
شاخص_كل6,13980714,20191006,IDXS,320208.30
شاخص_كل6,13980715,20191007,IDXS,320909.70
شاخص_كل6,13980716,20191008,IDXS,314469.80
شاخص_كل6,13980717,20191009,IDXS,313049.00
شاخص_كل6,13980720,20191012,IDXS,322059.80
شاخص_كل6,13980721,20191013,IDXS,326190.70
شاخص_كل6,13980722,20191014,IDXS,319871.50
شاخص_كل6,13980723,20191015,IDXS,308978.90
شاخص_كل6,13980724,20191016,IDXS,309640.20
شاخص_كل6,13980728,20191020,IDXS,301391.10
شاخص_كل6,13980729,20191021,IDXS,302173.10
شاخص_كل6,13980730,20191022,IDXS,308314.90
شاخص_كل6,13980801,20191023,IDXS,305807.60
شاخص_كل6,13980804,20191026,IDXS,303449.80
شاخص_كل6,13980806,20191028,IDXS,305969.90
شاخص_كل6,13980808,20191030,IDXS,309660.80
شاخص_كل6,13980811,20191102,IDXS,308730.20
شاخص_كل6,13980812,20191103,IDXS,308960.80
شاخص_كل6,13980813,20191104,IDXS,304676.50
شاخص_كل6,13980814,20191105,IDXS,305333.40
شاخص_كل6,13980818,20191109,IDXS,305858.90
شاخص_كل6,13980819,20191110,IDXS,302795.10
شاخص_كل6,13980820,20191111,IDXS,303944.20
شاخص_كل6,13980821,20191112,IDXS,306655.50
شاخص_كل6,13980822,20191113,IDXS,307094.10
شاخص_كل6,13980825,20191116,IDXS,306885.80
شاخص_كل6,13980826,20191117,IDXS,302340.70
شاخص_كل6,13980827,20191118,IDXS,302726.10
شاخص_كل6,13980828,20191119,IDXS,304688.30
شاخص_كل6,13980829,20191120,IDXS,304996.90
شاخص_كل6,13980902,20191123,IDXS,305622.50
شاخص_كل6,13980903,20191124,IDXS,305774.40
شاخص_كل6,13980904,20191125,IDXS,308477.20
